owner,duration,startDate,amount
0xeda61b1e9f414889dde0dbe83b3bacf814a98e87,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x723afe263831bcb56da4061896b7489d47781877,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x8180d59b7175d4064bdfa8138a58e9babffda44a,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x0da0c3e52c977ed3cbc641ff02dd271c3ed55afe,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x6f38ba257f202ccfba9fc22c50d958508d8232a5,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x6950c4c7e97c7d2e6b5bffec4634f841db2a5f3d,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x4debdd6cee25b2f931d2fe265d70e1a533b02453,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x32d16878415bb29a3dc11b426e77450eba6ad2a5,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x6fc78dcc8a949d1530035bd577dcb21e9787100e,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x6c642cafcbd9d8383250bb25f67ae409147f78b2,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x64d6539c03352d0faeab9c2a1c3120dba859836c,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x87bc1b3e3db2a4c8d8def57817addc93afd5ea3f,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x583acc79585d3cb195ea8125f6f80ad459b46313,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xd52306eabc2be4e2dc8fbd1f929ac73008430f3f,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xb8689b7910954bf73431f63482d7dd155537ea7e,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x8b90ac446d4360332129e92f857a9d536db9d7c2,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x245cc372c84b3645bf0ffe6538620b04a217988b,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xcbd6ed4fd56d83bac9640201c4dcde1efa1ad60f,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x58c37a622cdf8ace54d8b25c58223f61d0d738aa,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x849d52316331967b6ff1198e5e32a0eb168d039d,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x66945268093f28c28a2dce11a1640e06c070df7b,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xabd238fa6b6042438fbd22e7d398199080b4224c,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x720d8790666bd40b9ca289cbe73cb1334f0ae7e3,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xcf701308663a495637f4131f7d3644372e170e5b,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x19c30ad5ea4f7f9f36a8662b5fa2cbc09e55fded,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x98c17ad86f6548115e732af4e90b64ded1781291,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xe84a061897afc2e7ff5fb7e3686717c528617487,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x185e69c6b907daf1a7b160c315f9c26c4f9b3f95,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x2e6907a0ce523ccb5532ffea2e411df1eee26607,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xc46ed6613ad2be543968c1aff898748ca7c6e076,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x3bcf3db69897125aa61496fc8a8b55a5e3f245d5,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xb9cae3a1b5b204a83f34efdee17d0354d11d0d9c,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xb3677e8a220e07cb67969057dd7a576d01731ff5,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xf49440c1f012d041802b25a73e5b0b9166a75c02,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x5eb03d359e6815d6407771ab69e80af5644104b9,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xf930ebbd05ef8b25b1797b9b2109ddc9b0d43063,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x852ffb1215fe2a905faeb420e39a8cd85d5b693b,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x73555792708d34d5d2c3fce67134ea691ceb4d65,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x96f47d56f25d2ba629db1f55db0517dee67640e1,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xff7b5e167c9877f2b9f65d19d9c8c9aa651fe19f,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x418a0b7c33b0424965ffa0f920945cd4cf7b5670,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x1f3621d2d57ee42d3e0cc0aa42156d0c3f7744a5,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x0cb1d4a24292bb89862f599ac5b10f42b6de07e4,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xe3c9e09e49f75d7ec947484abf74579ea5aa0e18,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x9fb53b18fca2ad85e08cf3e6825f266ad75badd1,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x86edd0c110d1fc7f8a5e1108623b3b1b4e3740f9,416,2018-07-14T10:00:00+00:00,1000000000000060000000
